Source,Transaction_Type,Weight
C1966964007,barsandrestaurants,0.205309735
C1966964007,fashion,0.242510699
C196806031,fashion,0.776034237
C1968624098,barsandrestaurants,0.566371681
C1968624098,fashion,0.286733238
C1968779147,barsandrestaurants,0.061946903
C1968779147,fashion,0.084165478
C196888452,fashion,0.047075606
C1969430351,barsandrestaurants,0.191150442
C1969430351,fashion,0.118402282
C1969886762,barsandrestaurants,0.189380531
C1969886762,fashion,0.124108417
C1969942970,barsandrestaurants,0.276106195
C1971105040,barsandrestaurants,0.056637168
C1971105040,fashion,0.09700428
C1971153898,barsandrestaurants,0.028318584
C1971153898,fashion,0.245363766
C1971497679,barsandrestaurants,0.175221239
C1971497679,fashion,0.690442225
C1971736578,barsandrestaurants,0.219469027
C1971736578,fashion,0.07275321
C1973203074,barsandrestaurants,0.403539823
C1973547259,fashion,0.59914408
C1973818754,barsandrestaurants,0.313274336
C1973818754,fashion,0.158345221
C1974668487,barsandrestaurants,0.201769912
C1974668487,fashion,0.129814551
C1975322645,fashion,0.108416548
C1975392482,fashion,0.218259629
C197543842,fashion,0.135520685
C1975714155,fashion,0.483594864
C1977058282,barsandrestaurants,0.332743363
C1977058282,fashion,0.035663338
C1977634536,fashion,0.637660485
C1977646698,barsandrestaurants,0.292035398
C1977646698,fashion,0.154065621
C1977780197,barsandrestaurants,0.157522124
C1977780197,fashion,0.186875892
C197798791,fashion,0.218259629
C1978080967,barsandrestaurants,0.146902655
C1978250683,barsandrestaurants,0.046017699
C1978250683,fashion,0.129814551
C1979396384,barsandrestaurants,0.065486726
C1979396384,fashion,0.239657632
C1980127627,barsandrestaurants,0.240707965
C1980127627,fashion,0.057061341
C1980302296,fashion,0.437945792
C1980881901,barsandrestaurants,0.060176991
C1980881901,fashion,0.573466476
C1980965530,barsandrestaurants,0.23539823
C1980965530,fashion,0.122681883
C1981040988,barsandrestaurants,0.102654867
C1981040988,fashion,0.061340942
C1981089677,barsandrestaurants,0.007079646
C1981089677,fashion,0.045649073
C1981764666,barsandrestaurants,0.155752212
C19820082,fashion,0.029957204
C1982277917,barsandrestaurants,0.109734513
C1982277917,fashion,0.37232525
C198230909,barsandrestaurants,0.12920354
C198230909,fashion,0.019971469
C1982656265,barsandrestaurants,0.166371681
C1983511229,barsandrestaurants,0.191150442
C1983734850,barsandrestaurants,0.153982301
C1983734850,fashion,0.099857347
C1983995504,fashion,0.390870185
C1984017083,barsandrestaurants,0.113274336
C1984017083,fashion,0.161198288
C1984083185,barsandrestaurants,0.14159292
C1984083185,fashion,0.263908702
C1986046665,barsandrestaurants,0.2
C1986046665,fashion,0.082738944
C1986443469,barsandrestaurants,0.037168142
C1986443469,fashion,0.081312411
C1986701933,barsandrestaurants,0.146902655
C1986701933,fashion,0.353780314
C1987405562,barsandrestaurants,0.373451327
C1987405562,fashion,0.132667618
C1987985724,barsandrestaurants,0.033628319
C1987985724,fashion,0.098430813
C1988025089,barsandrestaurants,0.417699115
C1988025089,fashion,0.164051355
C1988407051,barsandrestaurants,0.334513274
C1988407051,fashion,0.118402282
C1990073844,barsandrestaurants,0.046017699
C1990073844,fashion,0.061340942
C1990341771,fashion,0.463623395
C1990714179,barsandrestaurants,0.015929204
C1990714179,fashion,0.145506419
C1991820533,fashion,0.168330956
C1991822900,fashion,0.305278174
C1992803690,barsandrestaurants,0.015929204
C1992803690,fashion,0.162624822
C1992960127,fashion,0.14978602
C1993791093,barsandrestaurants,0.336283186
C1994178184,barsandrestaurants,0.09380531
C1994178184,fashion,0.067047076
C1994736634,barsandrestaurants,0.267256637
C1994736634,fashion,0.109843081
C1995039136,barsandrestaurants,0.107964602
C1995039136,fashion,0.218259629
C199512926,fashion,0.248216833
C1996249538,barsandrestaurants,0.17699115
C1996249538,fashion,0.20256776
C199664659,barsandrestaurants,0.065486726
C199664659,fashion,0.169757489
C1996918734,fashion,0.45363766
C1998442183,barsandrestaurants,0.007079646
C1998442183,fashion,0.305278174
C1999090638,barsandrestaurants,0.54159292
C1999090638,fashion,0.199714693
C1999699557,fashion,0.07703281
C2000956624,barsandrestaurants,0.081415929
C2000956624,fashion,0.186875892
C2001183195,barsandrestaurants,0.313274336
C2001183195,fashion,0.416547789
C2001505633,fashion,0.271041369
C2002713196,barsandrestaurants,0.100884956
C2002713196,fashion,0.403708987
C2002750382,fashion,0.071326676
C20027851,barsandrestaurants,0.157522124
C20027851,fashion,0.148359486
C2003246685,barsandrestaurants,0.240707965
C200459252,barsandrestaurants,0.037168142
C200459252,fashion,0.136947218
C2005070127,barsandrestaurants,0.254867257
C2005070127,fashion,0.64764622
C200511130,fashion,0.035663338
C2005297705,fashion,0.203994294
C2005372528,barsandrestaurants,0.054867257
C2005372528,fashion,0.07703281
C2005671734,fashion,0.228245364
C2006367089,fashion,0.20256776
C2007043031,barsandrestaurants,0.205309735
C2007043031,fashion,0.266761769
C2007253908,barsandrestaurants,0.130973451
C2007253908,fashion,0.145506419
C2007848056,barsandrestaurants,0.007079646
C2008400862,fashion,0.061340942
C2008428493,fashion,0.054208274
C2008562542,fashion,0.152639087
C200882642,barsandrestaurants,0.115044248
C200882642,fashion,0.021398003
C2009344338,barsandrestaurants,0.191150442
C2011457912,barsandrestaurants,0.038938053
C2011457912,fashion,0.138373752
C2011875751,fashion,0.102710414
C2012683959,fashion,0.241084165
C2012722039,barsandrestaurants,0.182300885
C2012722039,fashion,0.079885877
C2013867948,barsandrestaurants,0.05840708
C2013867948,fashion,0.22681883
C2013871968,barsandrestaurants,0.116814159
C201406562,barsandrestaurants,0.207079646
C201406562,fashion,0.039942939
C2014169866,fashion,0.358059914
C2014438912,barsandrestaurants,0.007079646
C2014438912,fashion,0.206847361
C2014729870,barsandrestaurants,0.127433628
C2014729870,fashion,0.124108417
C2014915363,fashion,0.332382311
C2015203999,fashion,0.188302425
C2015444413,fashion,0.154065621
C2016890783,barsandrestaurants,0.263716814
C2016997607,fashion,0.412268188
C2017140130,barsandrestaurants,0.104424779
C2017390387,barsandrestaurants,0.274336283
C2017390387,fashion,0.001426534
C2018553540,barsandrestaurants,0.12920354
C2018553540,fashion,0.151212553
C2020967123,barsandrestaurants,0.146902655
C2020967123,fashion,0.019971469
C2021849962,barsandrestaurants,0.254867257
C2022102158,barsandrestaurants,0.265486726
C2022102158,fashion,0.272467903
C2023751717,fashion,0.660485021
C20239039,barsandrestaurants,0.007079646
C20239039,fashion,0.235378031
C202531238,barsandrestaurants,0.150442478
C202531238,fashion,0.099857347
C2025967620,barsandrestaurants,0.194690265
C2026269026,barsandrestaurants,0.136283186
C2027052970,barsandrestaurants,0.111504425
C2027052970,fashion,0.215406562
C2027310658,barsandrestaurants,0.092035398
C2027310658,fashion,0.20256776
C2027325203,barsandrestaurants,0.10619469
C2027325203,fashion,0.106990014
C20274793,fashion,0.47360913
C2027631548,barsandrestaurants,0.102654867
C2027631548,fashion,0.188302425
C2027892936,barsandrestaurants,0.021238938
C2027892936,fashion,0.067047076
C2028528769,barsandrestaurants,0.251327434
C2028528769,fashion,0.027104137
C2029028090,fashion,0.089871612
C2029229218,fashion,0.135520685
C2029865097,barsandrestaurants,0.083185841
C2029865097,fashion,0.124108417
C2030175121,fashion,0.871611983
C203163727,barsandrestaurants,0.242477876
C2031701237,barsandrestaurants,0.067256637
C2032185280,barsandrestaurants,0.086725664
C2032185280,fashion,0.165477889
C2033310172,fashion,0.313837375
C2033860682,barsandrestaurants,0.189380531
C2033917877,fashion,0.142653352
C203427830,barsandrestaurants,0.299115044
C2034859281,fashion,0.410841655
C2035341190,barsandrestaurants,0.175221239
C2035341190,fashion,0.049928673
C2035771335,fashion,0.336661912
C2036557936,barsandrestaurants,0.509734513
C2037169176,barsandrestaurants,0.536283186
C2037169176,fashion,0.082738944
C2037338028,barsandrestaurants,0.325663717
C2038018161,barsandrestaurants,0.028318584
C2038018161,fashion,0.333808845
C203802515,fashion,0.610556348
C2038427935,barsandrestaurants,0.086725664
C2038427935,fashion,0.2510699
C2038979642,barsandrestaurants,0.355752212
C2039473569,fashion,0.467902996
C2040640036,barsandrestaurants,0.150442478
C2041168843,fashion,0.138373752
C204205576,fashion,0.175463623
C2042324703,barsandrestaurants,0.054867257
C2042324703,fashion,0.741797432
C2042503226,barsandrestaurants,0.361061947
C2043823425,fashion,0.395149786
C2043927860,barsandrestaurants,0.120353982
C2043927860,fashion,0.495007133
C2044070952,fashion,0.084165478
C2044183803,barsandrestaurants,0.014159292
C2044183803,fashion,0.151212553
C2044438336,barsandrestaurants,0.201769912
C2044438336,fashion,0.069900143
C204633978,barsandrestaurants,0.157522124
C204633978,fashion,0.188302425
C2046797625,barsandrestaurants,0.047787611
C2046826424,fashion,0.039942939
C2048667042,barsandrestaurants,0.03539823
C2049000934,barsandrestaurants,0.231858407
C2049382420,barsandrestaurants,0.017699115
C2049382420,fashion,0.009985735
C2051145244,barsandrestaurants,0.612389381
C2051145244,fashion,0.095577746
C2051369004,barsandrestaurants,0.077876106
C2051369004,fashion,0.10128388
C2052617893,barsandrestaurants,0.290265487
C2053277267,fashion,0.088445078
C2054233026,barsandrestaurants,0.118584071
C2054233026,fashion,0.074179743
C2054744914,barsandrestaurants,0.014159292
C2055009466,fashion,0.014265335
C2055156879,barsandrestaurants,0.111504425
C2055156879,fashion,0.283880171
C2055186059,fashion,0.417974322
C2055489140,barsandrestaurants,0.219469027
C2056015074,fashion,0.10128388
C2057462116,barsandrestaurants,0.086725664
C2057462116,fashion,0.171184023
C205797331,barsandrestaurants,0.207079646
C2058916086,barsandrestaurants,0.407079646
C2058916086,fashion,0.037089872
C2059060401,barsandrestaurants,0.10619469
C2059060401,fashion,0.47788873
C2059136665,barsandrestaurants,0.014159292
C2059136665,fashion,0.038516405
C206074131,barsandrestaurants,0.14159292
C2060778761,barsandrestaurants,0.157522124
C2060968828,fashion,0.139800285
C206106585,fashion,0.089871612
C206142588,fashion,0.112696148
C2061535111,barsandrestaurants,0.118584071
C2061535111,fashion,0.161198288
C2062758473,barsandrestaurants,0.65840708
C2062869828,barsandrestaurants,0.212389381
C2062869828,fashion,0.102710414
C2063574289,barsandrestaurants,0.010619469
C2063574289,fashion,0.095577746
C2064491438,barsandrestaurants,0.550442478
C2064491438,fashion,0.171184023
C2064655298,barsandrestaurants,0.12920354
C2064655298,fashion,0.422253923
C2065544312,barsandrestaurants,0.153982301
C2066612191,fashion,0.116975749
C2066736149,barsandrestaurants,0.077876106
C2066736149,fashion,0.011412268
C2068249421,barsandrestaurants,0.237168142
C2068249421,fashion,0.305278174
C2068909690,barsandrestaurants,0.254867257
C2068909690,fashion,0.135520685
C2070292195,fashion,0.058487874
C2070935783,fashion,0.442225392
C2070990530,fashion,0.302425107
C2070997908,barsandrestaurants,0.152212389
C2072009750,barsandrestaurants,0.138053097
C2072009750,fashion,0.122681883
C2073207955,barsandrestaurants,0.244247788
C207380283,barsandrestaurants,0.12920354
C207380283,fashion,0.637660485
C2074365962,barsandrestaurants,0.350442478
C2074365962,fashion,0.206847361
C2074563683,barsandrestaurants,0.003539823
C2075157607,barsandrestaurants,0.175221239
C2075699398,barsandrestaurants,0.244247788
C2075699398,fashion,0.310984308
C207575907,barsandrestaurants,0.083185841
C207575907,fashion,0.034236805
C207576555,fashion,0.296718973
C2075898645,fashion,0.111269615
C2075935351,barsandrestaurants,0.247787611
C2075935351,fashion,0.310984308
C2076439645,barsandrestaurants,0.157522124
C2078039202,barsandrestaurants,0.099115044
C2078039202,fashion,0.486447932
C2078460335,barsandrestaurants,0.205309735
C2078688167,barsandrestaurants,0.102654867
C2078688167,fashion,0.058487874
C2079384186,barsandrestaurants,0.419469027
C2079453894,barsandrestaurants,0.008849558
C2079453894,fashion,0.081312411
C2080088206,barsandrestaurants,0.139823009
C2080100346,barsandrestaurants,0.065486726
C2080100346,fashion,0.065620542
C208151769,barsandrestaurants,0.083185841
C208151769,fashion,0.349500713
C2081591507,barsandrestaurants,0.592920354
C2081591507,fashion,0.182596291
C2081956948,barsandrestaurants,0.012389381
C2081956948,fashion,0.333808845
C2082187659,barsandrestaurants,0.072566372
C2082187659,fashion,0.039942939
C2082605784,fashion,0.185449358
C2083017854,barsandrestaurants,0.253097345
C2083017854,fashion,0.185449358
C2083329818,barsandrestaurants,0.309734513
C2084267589,fashion,0.600570613
C2084449024,barsandrestaurants,0.040707965
C2084449024,fashion,0.343794579
C2084566155,barsandrestaurants,0.139823009
C2084566155,fashion,0.262482168
C2084933658,barsandrestaurants,0.038938053
C2084933658,fashion,0.112696148
C208514238,barsandrestaurants,0.02300885
C208514238,fashion,0.074179743
C2085186254,barsandrestaurants,0.05840708
C2085650948,fashion,0.238231098
C2086664398,barsandrestaurants,0.162831858
C2086664398,fashion,0.089871612
C2087229084,barsandrestaurants,0.157522124
C2087229084,fashion,0.158345221
C2087230127,barsandrestaurants,0.159292035
C2087715408,barsandrestaurants,0.037168142
C2087715408,fashion,0.182596291
C2088008854,barsandrestaurants,0.162831858
C2088008854,fashion,0.138373752
C2088631865,barsandrestaurants,0.123893805
C208889378,barsandrestaurants,0.123893805
C208889378,fashion,0.061340942
C2089485741,barsandrestaurants,0.215929204
C2090486181,fashion,0.437945792
C2091703695,fashion,0.148359486
C2092733799,barsandrestaurants,0.054867257
C2092733799,fashion,0.233951498
C2093963973,barsandrestaurants,0.304424779
C2094120486,barsandrestaurants,0.22300885
C2094361013,fashion,0.563480742
C2094478222,barsandrestaurants,0.753982301
C2095181585,fashion,0.206847361
C2095429384,fashion,0.805991441
C2095938989,fashion,0.47788873
C2096265838,fashion,0.333808845
C2096367617,barsandrestaurants,0.028318584
C2096367617,fashion,0.181169757
C2100371435,barsandrestaurants,0.132743363
C2100371435,fashion,0.094151213
C2100466386,barsandrestaurants,0.387610619
C2100466386,fashion,0.124108417
C2100602051,fashion,0.342368046
C2100825064,fashion,0.415121255
C2101882723,fashion,0.203994294
C2102316964,fashion,0.556348074
C210318225,barsandrestaurants,0.34159292
C210318225,fashion,0.078459344
C2103685620,barsandrestaurants,0.054867257
C2103685620,fashion,0.067047076
C2104185147,barsandrestaurants,0.028318584
C2104185147,fashion,0.032810271
C2104407126,barsandrestaurants,0.274336283
C2104407126,fashion,0.065620542
C2104923127,barsandrestaurants,0.263716814
C2104923127,fashion,0.165477889
C2105324799,fashion,0.049928673
C210563051,barsandrestaurants,0.192920354
C210563051,fashion,0.082738944
C210584188,fashion,0.07703281
C2106115023,fashion,0.105563481
C2108669396,barsandrestaurants,0.311504425
C2108669396,fashion,0.158345221
C2109575612,fashion,0.208273894
C2109595609,barsandrestaurants,0.228318584
C2109595609,fashion,0.081312411
C2110532720,barsandrestaurants,0.015929204
C2110532720,fashion,0.245363766
C2110568911,fashion,0.319543509
C2110878299,fashion,0.199714693
C2111849765,barsandrestaurants,0.021238938
C2111849765,fashion,0.047075606
C2112350124,fashion,0.216833096
C2112631749,barsandrestaurants,0.081415929
C2112751068,barsandrestaurants,0.03539823
C2112751068,fashion,0.189728959
C2113737065,fashion,0.112696148
C2113973089,barsandrestaurants,0.182300885
C2113973089,fashion,0.047075606
C2114634161,barsandrestaurants,0.088495575
C2115574807,barsandrestaurants,0.299115044
C211657450,barsandrestaurants,0.122123894
C211657450,fashion,0.256776034
C2116616608,barsandrestaurants,0.079646018
C2116616608,fashion,0.228245364
C2117244434,barsandrestaurants,0.214159292
C2117244434,fashion,0.142653352
C2117326082,barsandrestaurants,0.021238938
C2117552812,barsandrestaurants,0.074336283
C2117552812,fashion,0.386590585
C2117938225,barsandrestaurants,0.150442478
C2118328869,barsandrestaurants,0.092035398
C2118328869,fashion,0.011412268
C2119675022,barsandrestaurants,0.001769912
C2119675022,fashion,0.330955777
C2120153320,fashion,0.409415121
C2120296918,fashion,0.499286733
C2120633706,barsandrestaurants,0.074336283
C2120633706,fashion,0.380884451
C21207783,barsandrestaurants,0.056637168
C21207783,fashion,0.537803138
C2121874810,barsandrestaurants,0.003539823
C2121874810,fashion,0.164051355
C212188289,barsandrestaurants,0.240707965
C212188289,fashion,0.22253923
C2123693067,barsandrestaurants,0.325663717
C2123823248,fashion,0.085592011
C2125297333,barsandrestaurants,0.254867257
C2125787399,barsandrestaurants,0.100884956
C2125787399,fashion,0.620542083
C2126019044,fashion,0.308131241
C2126436338,barsandrestaurants,0.03539823
C2126563017,barsandrestaurants,0.150442478
C2126657609,fashion,0.062767475
C2126946323,barsandrestaurants,0.012389381
C2126946323,fashion,0.289586305
C2127479268,barsandrestaurants,0.182300885
C2128263275,barsandrestaurants,0.069026549
C2128263275,fashion,0.122681883
C2128589842,barsandrestaurants,0.060176991
C2128589842,fashion,0.095577746
C2128712024,barsandrestaurants,0.180530973
C2129810887,barsandrestaurants,0.019469027
C2129810887,fashion,0.082738944
C2129964241,barsandrestaurants,0.582300885
C2129964241,fashion,0.164051355
C2130327838,barsandrestaurants,0.123893805
C2130327838,fashion,0.081312411
C2130871815,barsandrestaurants,0.419469027
C2130871815,fashion,0.042796006
C2130894809,fashion,0.268188302
C2131498052,barsandrestaurants,0.157522124
C213197624,barsandrestaurants,0.046017699
C213197624,fashion,0.061340942
C2132111174,barsandrestaurants,0.194690265
C2132909556,fashion,0.151212553
C2132916640,barsandrestaurants,0.012389381
C2132932756,barsandrestaurants,0.125663717
C2132932756,fashion,0.054208274
C2134043204,fashion,0.091298146
C2134399963,barsandrestaurants,0.033628319
C2134399963,fashion,0.14978602
C2134625729,barsandrestaurants,0.081415929
C2136008441,barsandrestaurants,0.026548673
C2136169439,barsandrestaurants,0.226548673
C2136232396,barsandrestaurants,0.049557522
C2136232396,fashion,0.07703281
C2136422351,barsandrestaurants,0.221238938
C2136553361,barsandrestaurants,0.182300885
C2136553361,fashion,0.366619116
C2137070408,fashion,0.406562054
C2137381129,fashion,0.276747504
C2138532527,fashion,0.004279601
C2138823885,barsandrestaurants,0.088495575
C2138823885,fashion,0.221112696
C2140000055,barsandrestaurants,0.127433628
C2140112247,barsandrestaurants,0.166371681
C2140473917,fashion,0.233951498
C2141677873,barsandrestaurants,0.150442478
C2141677873,fashion,0.268188302
C2143703121,fashion,0.412268188
C2144163136,fashion,0.223965763
C2144330803,barsandrestaurants,0.095575221
C2144330803,fashion,0.098430813
C2144562698,fashion,0.235378031
C2145448250,barsandrestaurants,0.067256637
C2145448250,fashion,0.102710414
C2145933360,fashion,0.289586305
C214836772,fashion,0.07275321
C215334224,barsandrestaurants,0.417699115
C215334224,fashion,0.138373752
C21670075,barsandrestaurants,0.046017699
C217572786,barsandrestaurants,0.069026549
C218446443,barsandrestaurants,0.219469027
C218446443,fashion,0.281027104
C220694569,barsandrestaurants,0.325663717
C220904895,barsandrestaurants,0.001769912
C220904895,fashion,0.025677603
C221508235,barsandrestaurants,0.136283186
C221508235,fashion,0.316690442
C22162402,barsandrestaurants,0.040707965
C22162402,fashion,0.159771755
C222098023,fashion,0.04850214
C223315547,barsandrestaurants,0.254867257
C223315547,fashion,0.078459344
C225675370,barsandrestaurants,0.09380531
C226102422,barsandrestaurants,0.116814159
C226102422,fashion,0.05278174
C226835436,barsandrestaurants,0.083185841
C226835436,fashion,0.128388017
C226946948,barsandrestaurants,0.224778761
C227186054,barsandrestaurants,0.005309735
C227186054,fashion,0.195435093
C227356089,barsandrestaurants,0.092035398
C227554892,barsandrestaurants,0.449557522
C228023479,barsandrestaurants,0.012389381
C228023479,fashion,0.119828816
C228319796,fashion,0.134094151
C228882909,fashion,0.232524964
C22920054,barsandrestaurants,0.120353982
C229592862,barsandrestaurants,0.102654867
C229592862,fashion,0.071326676
C229665572,barsandrestaurants,0.053097345
C229665572,fashion,0.091298146
C230488939,barsandrestaurants,0.283185841
C230488939,fashion,0.261055635
C23049140,barsandrestaurants,0.474336283
C23049140,fashion,0.106990014
C230958403,barsandrestaurants,0.125663717
C230958403,fashion,0.099857347
C231044523,barsandrestaurants,0.09380531
C231044523,fashion,0.176890157
C232299558,barsandrestaurants,0.171681416
C232369406,barsandrestaurants,0.019469027
C232369406,fashion,0.12125535
C232517457,barsandrestaurants,0.115044248
C233539413,barsandrestaurants,0.155752212
C233539413,fashion,0.27532097
C233548839,barsandrestaurants,0.205309735
C233548839,fashion,0.079885877
C234264885,barsandrestaurants,0.132743363
C235397460,fashion,0.105563481
C235542568,barsandrestaurants,0.297345133
C235542568,fashion,0.245363766
C23582994,barsandrestaurants,0.182300885
C236106052,fashion,0.276747504
C236847402,barsandrestaurants,0.138053097
C236847402,fashion,0.338088445
C236932311,barsandrestaurants,0.421238938
C236932311,fashion,0.192582026
C236999052,barsandrestaurants,0.169911504
C236999052,fashion,0.175463623
C23740594,barsandrestaurants,0.37699115
C23740594,fashion,0.380884451
C238162071,barsandrestaurants,0.166371681
C238779431,barsandrestaurants,0.520353982
C238779431,fashion,0.05278174
C23992005,barsandrestaurants,0.385840708
C23992005,fashion,0.158345221
C240900578,fashion,0.004279601
C241463462,barsandrestaurants,0.198230088
C241463462,fashion,0.145506419
C24198147,barsandrestaurants,0.102654867
C24198147,fashion,0.042796006
C243130666,fashion,0.099857347
C245019752,barsandrestaurants,0.601769912
C245117318,fashion,0.228245364
C245908628,barsandrestaurants,0.092035398
C24691837,fashion,0.099857347
C247537602,barsandrestaurants,0.253097345
C247537602,fashion,0.436519258
C247656929,barsandrestaurants,0.592920354
C247656929,fashion,0.057061341
C248927068,fashion,0.415121255
C249473604,barsandrestaurants,0.102654867
C249473604,fashion,0.001426534
C249907687,fashion,0.184022825
C251449240,barsandrestaurants,0.130973451
C251449240,fashion,0.12125535
C251602943,barsandrestaurants,0.079646018
C251602943,fashion,0.045649073
C251630036,fashion,0.686162625
C251875213,barsandrestaurants,0.125663717
C251875213,fashion,0.166904422
C252172114,fashion,0.203994294
C252625411,barsandrestaurants,0.015929204
C252625411,fashion,0.025677603
C25346278,barsandrestaurants,0.153982301
C25346278,fashion,0.039942939
C253956131,barsandrestaurants,0.005309735
C253956131,fashion,0.359486448
C255059556,barsandrestaurants,0.332743363
C255101565,fashion,0.353780314
C255292461,barsandrestaurants,0.180530973
C255292461,fashion,0.670470756
C255691679,barsandrestaurants,0.325663717
C256152889,barsandrestaurants,0.086725664
C256310721,barsandrestaurants,0.495575221
C257361511,fashion,0.115549215
C257664421,barsandrestaurants,0.130973451
C257664421,fashion,0.129814551
C259158925,fashion,0.108416548
C260437492,barsandrestaurants,0.132743363
C26045684,barsandrestaurants,0.054867257
C26045684,fashion,0.155492154
C260840933,barsandrestaurants,0.095575221
C260840933,fashion,0.05278174
C260927654,fashion,0.057061341
C261398093,barsandrestaurants,0.028318584
C261466841,barsandrestaurants,0.138053097
C262282046,barsandrestaurants,0.150442478
C262282046,fashion,0.256776034
C263489307,fashion,0.078459344
C263788122,barsandrestaurants,0.05840708
C263788122,fashion,0.132667618
C26438018,barsandrestaurants,0.021238938
C264736518,barsandrestaurants,0.02300885
C264950364,barsandrestaurants,0.046017699
C264950364,fashion,0.265335235
C265405940,barsandrestaurants,0.198230088
C265405940,fashion,0.02425107
C267009229,barsandrestaurants,0.116814159
C267009229,fashion,0.440798859
C26716153,barsandrestaurants,0.109734513
C26716153,fashion,0.099857347
C267284908,fashion,0.07703281
C26746445,barsandrestaurants,0.488495575
C26746445,fashion,0.029957204
C267593624,barsandrestaurants,0.384070796
C267593624,fashion,0
C268686998,fashion,0.057061341
C268823556,barsandrestaurants,0.217699115
C268823556,fashion,0.027104137
C268949400,fashion,0.303851641
C269960003,barsandrestaurants,0.499115044
C270217031,fashion,0.079885877
C2704357,barsandrestaurants,0.092035398
C2704357,fashion,0.155492154
C27106217,fashion,0.075606277
C271457213,fashion,0.201141227
C27152267,fashion,0.112696148
C272471718,fashion,0.818830243
C272748313,barsandrestaurants,0.309734513
C272748313,fashion,0.015691869
C272752096,fashion,0.600570613
C274026379,barsandrestaurants,0.203539823
C274387846,barsandrestaurants,0.017699115
C274387846,fashion,0.074179743
C274747841,barsandrestaurants,0.134513274
C274747841,fashion,0.115549215
C275926123,barsandrestaurants,0.118584071
C275926123,fashion,0.005706134
C276142295,fashion,0.208273894
C276409392,barsandrestaurants,0.198230088
C276409392,fashion,0.061340942
C276623362,barsandrestaurants,0.030088496
C276623362,fashion,0.047075606
C277079859,fashion,0.087018545
C277720476,barsandrestaurants,0.047787611
C277720476,fashion,0.146932953
C278409847,barsandrestaurants,0.261946903
C278409847,fashion,0.102710414
C278501873,barsandrestaurants,0.297345133
C278676105,barsandrestaurants,0.019469027
C278676105,fashion,0.2467903
C279066833,barsandrestaurants,0.100884956
C279066833,fashion,0.041369472
C279399121,barsandrestaurants,0.021238938
C279399121,fashion,0.166904422
C279936687,fashion,0.011412268
C28023491,fashion,0.005706134
C28065321,fashion,0.122681883
C281474709,barsandrestaurants,0.207079646
C281893917,barsandrestaurants,0.173451327
C281893917,fashion,0.015691869
C282166299,barsandrestaurants,0.240707965
C282411136,fashion,0.322396576
C282483842,barsandrestaurants,0.194690265
C282483842,fashion,0.199714693
C283266984,barsandrestaurants,0.189380531
C284165615,barsandrestaurants,0.415929204
C284165615,fashion,0.37660485
C285306155,fashion,0.60342368
C285513182,barsandrestaurants,0.010619469
C285513182,fashion,0.037089872
C285545076,fashion,0.213980029
C285580881,barsandrestaurants,0.076106195
C286236136,fashion,0.239657632
C286547187,barsandrestaurants,0.028318584
C286547187,fashion,0.215406562
C286580355,barsandrestaurants,0.024778761
C286580355,fashion,0.221112696
C287182059,barsandrestaurants,0.063716814
C287182059,fashion,0.10128388
C287533643,barsandrestaurants,0.134513274
C287533643,fashion,0.037089872
C288613043,barsandrestaurants,0.180530973
C288613043,fashion,0.095577746
C288684762,barsandrestaurants,0.107964602
C288684762,fashion,0.245363766
C288727438,barsandrestaurants,0.166371681
C288727438,fashion,0.10128388
C289617636,barsandrestaurants,0.083185841
C289617636,fashion,0.067047076
C289653430,barsandrestaurants,0.175221239
C289653430,fashion,0.032810271
C290140685,barsandrestaurants,0.014159292
C290140685,fashion,0.139800285
C291671443,fashion,0.34807418
C292682242,fashion,0.12553495
C294759668,fashion,0.194008559
C294914134,barsandrestaurants,0.171681416
C295094185,barsandrestaurants,0.037168142
C295094185,fashion,0.045649073
C295271306,fashion,0.368045649
C295362058,fashion,0.450784593
C296571542,barsandrestaurants,0.30619469
C296571542,fashion,0.047075606
C296630818,barsandrestaurants,0.134513274
C296630818,fashion,0.05278174
C297347471,fashion,0.041369472
C297351696,barsandrestaurants,0.173451327
C297351696,fashion,0.099857347
C297432139,barsandrestaurants,0.031858407
C297432139,fashion,0.114122682
C297745197,barsandrestaurants,0.207079646
C297745197,fashion,0.194008559
C298317613,barsandrestaurants,0.072566372
C298317613,fashion,0.131241084
C298468219,barsandrestaurants,0.077876106
C298468219,fashion,0.179743224
C299068475,barsandrestaurants,0.120353982
C299068475,fashion,0.17403709
C299357678,barsandrestaurants,0.072566372
C299734038,barsandrestaurants,0.024778761
C299734038,fashion,0.10128388
C299858046,barsandrestaurants,0.231858407
C299858046,fashion,0.114122682
C300052027,barsandrestaurants,0.679646018
C300112558,barsandrestaurants,0.311504425
C30024621,barsandrestaurants,0.012389381
C30024621,fashion,0.255349501
C301422123,barsandrestaurants,0.267256637
C301422123,fashion,0.29957204
C301739259,fashion,0.09700428
C302774270,barsandrestaurants,0.115044248
C302774270,fashion,0.239657632
C30336615,barsandrestaurants,0.382300885
C303533554,barsandrestaurants,0.067256637
C303533554,fashion,0.07703281
C30374753,barsandrestaurants,0.010619469
C304677660,barsandrestaurants,0.031858407
C304677660,fashion,0.126961484
C306854291,barsandrestaurants,0.067256637
C306854291,fashion,0.165477889
C307655955,barsandrestaurants,0.453097345
C309177915,barsandrestaurants,0.22300885
C309177915,fashion,0.136947218
C309334921,barsandrestaurants,0.072566372
C309780280,barsandrestaurants,0.049557522
