Source,Transaction_Type,Weight
C170769685,hotelservices,26
C170769685,hyper,11
C170769685,transportation,4114
C170769685,wellnessandbeauty,191
C1708261114,food,194
C1708261114,health,43
C1708261114,home,441
C1708261114,hotelservices,766
C1708261114,hyper,52
C1708261114,leisure,351
C1708261114,otherservices,210
C1708261114,sportsandtoys,141
C1708261114,tech,125
C1708261114,transportation,3031
C1708261114,travel,2967
C1708261114,wellnessandbeauty,570
C1708403061,barsandrestaurants,72
C1708403061,health,162
C1708403061,hotelservices,230
C1708403061,sportsandtoys,375
C1708403061,transportation,462
C1708403061,travel,1209
C1708403061,wellnessandbeauty,399
C1708732499,barsandrestaurants,39
C1708732499,fashion,215
C1708732499,food,557
C1708732499,health,47
C1708732499,hyper,39
C1708732499,transportation,4119
C1708732499,wellnessandbeauty,437
C1709958311,barsandrestaurants,254
C1709958311,contents,61
C1709958311,fashion,42
C1709958311,food,442
C1709958311,health,954
C1709958311,hyper,610
C1709958311,sportsandtoys,642
C1709958311,tech,75
C1709958311,transportation,3667
C1709958311,wellnessandbeauty,117
C1710387865,barsandrestaurants,82
C1710387865,fashion,93
C1710387865,health,148
C1710387865,hotelservices,212
C1710387865,hyper,63
C1710387865,otherservices,14
C1710387865,sportsandtoys,413
C1710387865,transportation,3202
C1710387865,wellnessandbeauty,113
C1710930627,barsandrestaurants,128
C1710930627,fashion,171
C1710930627,food,250
C1710930627,health,952
C1710930627,hyper,168
C1710930627,tech,182
C1710930627,transportation,4156
C1710930627,wellnessandbeauty,79
C1711218892,barsandrestaurants,39
C1711218892,fashion,62
C1711218892,food,474
C1711218892,health,1362
C1711218892,hotelservices,240
C1711218892,tech,53
C1711218892,transportation,3858
C1711218892,wellnessandbeauty,107
C1711371239,barsandrestaurants,141
C1711371239,contents,16
C1711371239,fashion,104
C1711371239,food,187
C1711371239,health,737
C1711371239,home,148
C1711371239,hyper,112
C1711371239,otherservices,327
C1711371239,sportsandtoys,189
C1711371239,transportation,2741
C1711371239,travel,2225
C1711371239,wellnessandbeauty,50
C1711634686,fashion,123
C1711634686,food,413
C1711634686,health,686
C1711634686,hotelservices,30
C1711634686,hyper,36
C1711634686,tech,261
C1711634686,transportation,3963
C1711634686,wellnessandbeauty,139
C1711699171,contents,76
C1711699171,food,410
C1711699171,health,221
C1711699171,home,311
C1711699171,hyper,61
C1711699171,tech,25
C1711699171,transportation,3631
C1711699171,wellnessandbeauty,53
C17132509,fashion,74
C17132509,food,295
C17132509,health,329
C17132509,sportsandtoys,418
C17132509,transportation,3550
C17132509,wellnessandbeauty,586
C171345183,barsandrestaurants,25
C171345183,contents,1
C171345183,fashion,57
C171345183,food,83
C171345183,health,71
C171345183,hyper,158
C171345183,sportsandtoys,310
C171345183,transportation,3351
C171345183,wellnessandbeauty,592
C1713690936,fashion,320
C1713690936,health,578
C1713690936,hyper,201
C1713690936,sportsandtoys,106
C1713690936,wellnessandbeauty,151
C1713848243,barsandrestaurants,31
C1713848243,food,177
C1713848243,health,1124
C1713848243,home,28
C1713848243,transportation,3652
C1713848243,wellnessandbeauty,103
C1714385979,barsandrestaurants,181
C1714385979,fashion,50
C1714385979,food,7
C1714385979,health,473
C1714385979,home,95
C1714385979,tech,25
C1714385979,transportation,2563
C1714385979,wellnessandbeauty,215
C1714676783,barsandrestaurants,180
C1714676783,food,355
C1714676783,health,588
C1714676783,hotelservices,28
C1714676783,hyper,24
C1714676783,transportation,3665
C1714676783,wellnessandbeauty,492
C1714895875,food,55
C1714895875,health,1372
C1714895875,home,372
C1714895875,hyper,202
C1714895875,otherservices,1032
C1714895875,sportsandtoys,1504
C1714895875,transportation,1442
C1714895875,travel,1633
C1714895875,wellnessandbeauty,27
C171498975,barsandrestaurants,0
C171498975,contents,39
C171498975,fashion,135
C171498975,food,411
C171498975,health,57
C171498975,tech,79
C171498975,transportation,3891
C171498975,wellnessandbeauty,149
C1715139,barsandrestaurants,66
C1715139,hyper,62
C1715139,sportsandtoys,284
C1715139,transportation,3576
C1715139,wellnessandbeauty,258
C1715338428,barsandrestaurants,232
C1715338428,health,1022
C1715338428,hyper,84
C1715338428,leisure,129
C1715338428,transportation,4008
C1715338428,travel,8643
C1715338428,wellnessandbeauty,67
C1715900756,barsandrestaurants,94
C1715900756,fashion,25
C1715900756,food,346
C1715900756,health,389
C1715900756,sportsandtoys,637
C1715900756,transportation,2496
C1715900756,wellnessandbeauty,65
C1716617782,barsandrestaurants,20
C1716617782,fashion,40
C1716617782,health,856
C1716617782,sportsandtoys,803
C1716617782,transportation,2164
C1716617782,travel,1842
C1716617782,wellnessandbeauty,57
C17166563,fashion,103
C17166563,food,593
C17166563,health,30
C17166563,hyper,52
C17166563,transportation,3694
C17166563,wellnessandbeauty,260
C1717543260,barsandrestaurants,24
C1717543260,fashion,197
C1717543260,food,492
C1717543260,health,1073
C1717543260,home,40
C1717543260,transportation,3998
C1717543260,wellnessandbeauty,230
C1718279923,fashion,152
C1718279923,food,267
C1718279923,health,189
C1718279923,home,93
C1718279923,hotelservices,194
C1718279923,transportation,4010
C1718279923,wellnessandbeauty,175
C1718318682,barsandrestaurants,30
C1718318682,fashion,273
C1718318682,food,360
C1718318682,health,593
C1718318682,hyper,12
C1718318682,transportation,4062
C1718318682,wellnessandbeauty,273
C1718591511,barsandrestaurants,7
C1718591511,contents,22
C1718591511,food,420
C1718591511,hyper,172
C1718591511,tech,101
C1718591511,transportation,3888
C1718591511,wellnessandbeauty,20
C1718974481,contents,41
C1718974481,fashion,104
C1718974481,food,236
C1718974481,health,1054
C1718974481,home,59
C1718974481,hyper,35
C1718974481,tech,26
C1718974481,transportation,3934
C1718974481,wellnessandbeauty,20
C1719044180,barsandrestaurants,21
C1719044180,contents,5
C1719044180,fashion,24
C1719044180,food,804
C1719044180,health,99
C1719044180,hyper,79
C1719044180,transportation,3712
C1719044180,wellnessandbeauty,6
C1719485237,fashion,153
C1719485237,food,248
C1719485237,health,517
C1719485237,home,120
C1719485237,hyper,0
C1719485237,otherservices,61
C1719485237,tech,154
C1719485237,transportation,4132
C1719485237,wellnessandbeauty,134
C1719535099,fashion,77
C1719535099,food,636
C1719535099,health,776
C1719535099,transportation,3994
C1719535099,wellnessandbeauty,17
C171977183,barsandrestaurants,62
C171977183,hotelservices,350
C171977183,hyper,155
C171977183,sportsandtoys,77
C171977183,transportation,3660
C171977183,wellnessandbeauty,221
C1720679886,barsandrestaurants,376
C1720679886,fashion,16
C1720679886,food,212
C1720679886,health,296
C1720679886,home,177
C1720679886,hyper,141
C1720679886,sportsandtoys,203
C1720679886,transportation,2753
C1720679886,wellnessandbeauty,30
C1720950881,barsandrestaurants,352
C1720950881,fashion,9
C1720950881,food,282
C1720950881,health,107
C1720950881,hyper,56
C1720950881,transportation,3985
C1720950881,wellnessandbeauty,42
C1721541488,barsandrestaurants,94
C1721541488,hyper,129
C1721541488,transportation,4057
C1721541488,wellnessandbeauty,159
C1721990514,barsandrestaurants,64
C1721990514,fashion,150
C1721990514,food,6
C1721990514,health,338
C1721990514,hotelservices,31
C1721990514,hyper,47
C1721990514,sportsandtoys,61
C1721990514,transportation,681
C1721990514,wellnessandbeauty,198
C1722275939,barsandrestaurants,1
C1722275939,fashion,43
C1722275939,food,110
C1722275939,health,2075
C1722275939,hotelservices,6
C1722275939,hyper,9
C1722275939,leisure,432
C1722275939,otherservices,77
C1722275939,sportsandtoys,47
C1722275939,transportation,509
C1722275939,travel,218
C1722275939,wellnessandbeauty,656
C1722987449,fashion,44
C1722987449,food,528
C1722987449,hyper,57
C1722987449,tech,49
C1722987449,transportation,3977
C1722987449,wellnessandbeauty,160
C1723242462,food,277
C1723242462,health,603
C1723242462,hyper,37
C1723242462,transportation,4173
C1723242462,wellnessandbeauty,118
C1723688663,contents,42
C1723688663,fashion,136
C1723688663,food,243
C1723688663,health,1785
C1723688663,home,207
C1723688663,hyper,15
C1723688663,transportation,3595
C1723688663,wellnessandbeauty,308
C1723897078,barsandrestaurants,265
C1723897078,contents,21
C1723897078,food,11
C1723897078,hyper,96
C1723897078,sportsandtoys,30
C1723897078,transportation,3807
C1723897078,wellnessandbeauty,402
C1724556830,contents,7
C1724556830,fashion,280
C1724556830,food,658
C1724556830,health,628
C1724556830,tech,91
C1724556830,transportation,3957
C1724556830,wellnessandbeauty,81
C1726895756,barsandrestaurants,25
C1726895756,fashion,134
C1726895756,food,40
C1726895756,health,709
C1726895756,home,303
C1726895756,hyper,81
C1726895756,otherservices,121
C1726895756,sportsandtoys,850
C1726895756,transportation,2713
C1726895756,wellnessandbeauty,119
C172707110,barsandrestaurants,199
C172707110,fashion,69
C172707110,food,327
C172707110,health,231
C172707110,home,236
C172707110,hyper,123
C172707110,sportsandtoys,452
C172707110,tech,264
C172707110,transportation,2693
C172707110,wellnessandbeauty,249
C1728122351,barsandrestaurants,7
C1728122351,fashion,731
C1728122351,food,122
C1728122351,health,1151
C1728122351,home,668
C1728122351,hotelservices,453
C1728122351,hyper,8
C1728122351,otherservices,168
C1728122351,sportsandtoys,3265
C1728122351,tech,546
C1728122351,transportation,1851
C1728122351,travel,6998
C1728122351,wellnessandbeauty,394
C1728647108,barsandrestaurants,24
C1728647108,fashion,93
C1728647108,food,278
C1728647108,health,856
C1728647108,hotelservices,65
C1728647108,hyper,4
C1728647108,transportation,1505
C1728647108,wellnessandbeauty,4
C1728997564,barsandrestaurants,83
C1728997564,health,40
C1728997564,hyper,62
C1728997564,sportsandtoys,68
C1728997564,transportation,3548
C1728997564,wellnessandbeauty,318
C172921013,barsandrestaurants,36
C172921013,fashion,317
C172921013,food,452
C172921013,health,279
C172921013,transportation,3833
C172921013,wellnessandbeauty,104
C1729635847,contents,42
C1729635847,food,287
C1729635847,health,786
C1729635847,transportation,3799
C1729635847,wellnessandbeauty,1037
C1729776721,fashion,61
C1729776721,food,72
C1729776721,health,1071
C1729776721,home,78
C1729776721,transportation,4225
C1729776721,wellnessandbeauty,269
C1730375460,barsandrestaurants,41
C1730375460,contents,98
C1730375460,food,503
C1730375460,health,179
C1730375460,home,131
C1730375460,hyper,20
C1730375460,tech,1
C1730375460,transportation,3714
C1730375460,wellnessandbeauty,171
C1731135780,barsandrestaurants,227
C1731135780,fashion,112
C1731135780,food,249
C1731135780,health,21
C1731135780,hyper,108
C1731135780,transportation,4140
C1731135780,wellnessandbeauty,210
C1731138845,barsandrestaurants,24
C1731138845,hyper,41
C1731138845,otherservices,152
C1731138845,sportsandtoys,45
C1731138845,tech,72
C1731138845,transportation,2846
C1731138845,wellnessandbeauty,851
C1731163929,barsandrestaurants,53
C1731163929,fashion,172
C1731163929,food,277
C1731163929,health,544
C1731163929,home,115
C1731163929,hotelservices,11
C1731163929,hyper,34
C1731163929,tech,105
C1731163929,transportation,3969
C1731163929,wellnessandbeauty,129
C1731249040,food,177
C1731249040,health,774
C1731249040,home,75
C1731249040,tech,112
C1731249040,transportation,4037
C1731249040,wellnessandbeauty,76
C1732307957,fashion,62
C1732307957,food,522
C1732307957,health,1232
C1732307957,home,555
C1732307957,tech,451
C1732307957,transportation,3779
C1732307957,wellnessandbeauty,32
C1732568163,fashion,93
C1732568163,food,180
C1732568163,health,721
C1732568163,hotelservices,360
C1732568163,hyper,292
C1732568163,leisure,257
C1732568163,otherservices,104
C1732568163,tech,9
C1732568163,transportation,1492
C1732568163,travel,767
C1732568163,wellnessandbeauty,404
C1732609230,barsandrestaurants,47
C1732609230,fashion,52
C1732609230,food,127
C1732609230,health,161
C1732609230,hyper,78
C1732609230,transportation,3193
C1732609230,wellnessandbeauty,289
C1732752834,fashion,103
C1732752834,food,241
C1732752834,health,407
C1732752834,home,129
C1732752834,hyper,59
C1732752834,tech,336
C1732752834,transportation,4257
C1732752834,wellnessandbeauty,28
C173276320,barsandrestaurants,18
C173276320,food,254
C173276320,health,709
C173276320,home,135
C173276320,hyper,119
C173276320,sportsandtoys,977
C173276320,tech,111
C173276320,transportation,3740
C173276320,wellnessandbeauty,282
C1733778992,barsandrestaurants,57
C1733778992,fashion,96
C1733778992,health,1038
C1733778992,hyper,55
C1733778992,otherservices,21
C1733778992,sportsandtoys,209
C1733778992,transportation,2118
C1733778992,wellnessandbeauty,183
C1734287915,fashion,43
C1734287915,food,602
C1734287915,health,313
C1734287915,sportsandtoys,56
C1734287915,transportation,3747
C1734287915,wellnessandbeauty,174
C1734487337,barsandrestaurants,67
C1734487337,fashion,184
C1734487337,food,369
C1734487337,health,1453
C1734487337,hotelservices,81
C1734487337,hyper,133
C1734487337,sportsandtoys,70
C1734487337,tech,463
C1734487337,transportation,3988
C1734487337,wellnessandbeauty,197
C1734585073,fashion,459
C1734585073,food,306
C1734585073,health,495
C1734585073,home,209
C1734585073,hotelservices,215
C1734585073,hyper,45
C1734585073,transportation,3895
C1734585073,wellnessandbeauty,48
C1734862058,barsandrestaurants,38
C1734862058,health,456
C1734862058,home,25
C1734862058,hyper,75
C1734862058,sportsandtoys,365
C1734862058,transportation,470
C1734862058,wellnessandbeauty,173
C1734879586,barsandrestaurants,68
C1734879586,contents,37
C1734879586,food,447
C1734879586,health,171
C1734879586,home,15
C1734879586,hyper,123
C1734879586,tech,307
C1734879586,transportation,3826
C1734879586,wellnessandbeauty,379
C1734948367,contents,50
C1734948367,fashion,7
C1734948367,food,317
C1734948367,health,288
C1734948367,hyper,10
C1734948367,otherservices,571
C1734948367,sportsandtoys,614
C1734948367,tech,8
C1734948367,transportation,3682
C1734948367,wellnessandbeauty,298
C1735092211,barsandrestaurants,175
C1735092211,fashion,53
C1735092211,food,95
C1735092211,hotelservices,49
C1735092211,hyper,178
C1735092211,transportation,3851
C1735092211,wellnessandbeauty,154
C1735726583,barsandrestaurants,72
C1735726583,fashion,38
C1735726583,food,368
C1735726583,health,648
C1735726583,hyper,44
C1735726583,sportsandtoys,64
C1735726583,tech,54
C1735726583,transportation,3593
C1735726583,wellnessandbeauty,254
C1735920391,barsandrestaurants,63
C1735920391,hotelservices,0
C1735920391,hyper,232
C1735920391,tech,26
C1735920391,transportation,4057
C1735920391,wellnessandbeauty,145
C17359646,barsandrestaurants,76
C17359646,fashion,254
C17359646,food,285
C17359646,health,765
C17359646,home,102
C17359646,hyper,14
C17359646,otherservices,40
C17359646,tech,55
C17359646,transportation,3307
C17359646,wellnessandbeauty,56
C1736027541,barsandrestaurants,63
C1736027541,fashion,19
C1736027541,food,300
C1736027541,health,440
C1736027541,home,52
C1736027541,hyper,40
C1736027541,sportsandtoys,90
C1736027541,transportation,3763
C1736027541,wellnessandbeauty,337
C1736605496,fashion,41
C1736605496,food,418
C1736605496,health,1284
C1736605496,home,57
C1736605496,hyper,90
C1736605496,sportsandtoys,358
C1736605496,transportation,3962
C1736605496,wellnessandbeauty,423
C1738944491,barsandrestaurants,42
C1738944491,fashion,32
C1738944491,food,200
C1738944491,health,82
C1738944491,hyper,147
C1738944491,transportation,4216
C1738944491,wellnessandbeauty,332
C1739071229,fashion,15
C1739071229,food,403
C1739071229,health,268
C1739071229,home,21
C1739071229,hyper,84
C1739071229,tech,412
C1739071229,transportation,4037
C1739071229,wellnessandbeauty,269
C1739468858,barsandrestaurants,22
C1739468858,fashion,32
C1739468858,health,93
C1739468858,home,141
C1739468858,hyper,175
C1739468858,transportation,1473
C1739468858,wellnessandbeauty,62
C1739741081,barsandrestaurants,172
C1739741081,fashion,93
C1739741081,food,70
C1739741081,health,9
C1739741081,hyper,86
C1739741081,sportsandtoys,53
C1739741081,transportation,4349
C1739741081,wellnessandbeauty,236
C1739998964,fashion,35
C1739998964,food,261
C1739998964,health,328
C1739998964,transportation,4042
C1739998964,wellnessandbeauty,113
C1740004679,barsandrestaurants,65
C1740004679,food,66
C1740004679,health,158
C1740004679,hyper,146
C1740004679,transportation,4194
C1740004679,wellnessandbeauty,527
C1740186506,barsandrestaurants,291
C1740186506,fashion,61
C1740186506,food,357
C1740186506,home,204
C1740186506,hotelservices,582
C1740186506,transportation,3830
C1740186506,wellnessandbeauty,856
C1740393527,fashion,18
C1740393527,food,316
C1740393527,health,964
C1740393527,hyper,45
C1740393527,transportation,4132
C1740393527,wellnessandbeauty,20
C1741037105,barsandrestaurants,36
C1741037105,fashion,102
C1741037105,food,179
C1741037105,health,1207
C1741037105,home,39
C1741037105,hyper,4
C1741037105,sportsandtoys,95
C1741037105,transportation,1217
C1741037105,travel,6876
C1741037105,wellnessandbeauty,130
C1741401017,fashion,57
C1741401017,food,358
C1741401017,health,1497
C1741401017,home,120
C1741401017,tech,403
C1741401017,transportation,3790
C1741615821,barsandrestaurants,169
C1741615821,contents,32
C1741615821,fashion,70
C1741615821,food,83
C1741615821,hotelservices,87
C1741615821,hyper,100
C1741615821,transportation,3984
C1741615821,travel,1280
C1741615821,wellnessandbeauty,945
C1743327214,barsandrestaurants,131
C1743327214,fashion,65
C1743327214,food,321
C1743327214,health,441
C1743327214,sportsandtoys,93
C1743327214,transportation,4062
C1743327214,wellnessandbeauty,188
C1743392358,fashion,343
C1743392358,food,354
C1743392358,health,814
C1743392358,home,162
C1743392358,transportation,3636
C1743392358,wellnessandbeauty,236
C1743702978,fashion,47
C1743702978,health,107
C1743702978,sportsandtoys,245
C1743702978,wellnessandbeauty,78
C1744098311,contents,53
C1744098311,food,214
C1744098311,health,443
C1744098311,home,189
C1744098311,hyper,116
C1744098311,transportation,3604
C1744098311,wellnessandbeauty,275
C1744280753,barsandrestaurants,629
C1744280753,contents,22
C1744280753,fashion,44
C1744280753,food,87
C1744280753,health,283
C1744280753,hotelservices,204
C1744280753,hyper,92
C1744280753,sportsandtoys,445
C1744280753,transportation,2499
C1744280753,wellnessandbeauty,386
C1744581762,fashion,144
C1744581762,food,583
C1744581762,home,158
C1744581762,hotelservices,91
C1744581762,hyper,2
C1744581762,transportation,3950
C1744581762,wellnessandbeauty,275
C1744858817,barsandrestaurants,163
C1744858817,fashion,22
C1744858817,health,320
C1744858817,home,145
C1744858817,hyper,281
C1744858817,sportsandtoys,404
C1744858817,transportation,3195
C1744858817,travel,1998
C1744858817,wellnessandbeauty,426
C1745468920,barsandrestaurants,112
C1745468920,food,194
C1745468920,health,49
C1745468920,hotelservices,164
C1745468920,hyper,157
C1745468920,transportation,3604
C1745468920,wellnessandbeauty,121
C1746579125,barsandrestaurants,38
C1746579125,fashion,392
C1746579125,food,520
C1746579125,health,311
C1746579125,home,275
C1746579125,hotelservices,229
C1746579125,sportsandtoys,287
C1746579125,tech,8
C1746579125,transportation,3091
C1746579125,wellnessandbeauty,107
C1747513604,barsandrestaurants,70
C1747513604,fashion,61
C1747513604,health,761
C1747513604,hyper,50
C1747513604,otherservices,49
C1747513604,transportation,1953
C1747513604,wellnessandbeauty,198
C1747786179,fashion,130
C1747786179,health,681
C1747786179,home,462
C1747786179,leisure,313
C1747786179,sportsandtoys,194
C1747786179,wellnessandbeauty,202
C174977934,fashion,220
C174977934,food,406
C174977934,health,262
C174977934,hyper,30
C174977934,otherservices,40
C174977934,tech,320
C174977934,transportation,3964
C174977934,wellnessandbeauty,155
C1750362802,barsandrestaurants,50
C1750362802,fashion,34
C1750362802,food,242
C1750362802,home,146
C1750362802,hyper,0
C1750362802,tech,30
C1750362802,transportation,3730
C1750362802,wellnessandbeauty,79
C1750373007,barsandrestaurants,6
C1750373007,fashion,67
C1750373007,food,168
C1750373007,health,598
C1750373007,home,226
C1750373007,transportation,3830
C1750373007,wellnessandbeauty,94
C1750835738,barsandrestaurants,87
C1750835738,food,602
C1750835738,home,215
C1750835738,hyper,81
C1750835738,transportation,3814
C1750835738,wellnessandbeauty,190
C1750881279,fashion,590
C1750881279,food,619
C1750881279,health,1204
C1750881279,hyper,20
C1750881279,leisure,261
C1750881279,sportsandtoys,1082
C1750881279,tech,10
C1750881279,transportation,3101
C1750881279,wellnessandbeauty,27
C1751458006,barsandrestaurants,119
C1751458006,fashion,33
C1751458006,health,1424
C1751458006,hotelservices,84
C1751458006,sportsandtoys,37
C1751458006,transportation,15
C1751458006,wellnessandbeauty,208
C1753498738,contents,33
C1753498738,food,77
C1753498738,health,328
C1753498738,home,295
C1753498738,hotelservices,209
C1753498738,hyper,82
C1753498738,tech,420
C1753498738,transportation,4444
C1753498738,wellnessandbeauty,89
C1754160937,barsandrestaurants,16
C1754160937,fashion,14
C1754160937,health,1645
C1754160937,sportsandtoys,583
C1754160937,transportation,420
C1754160937,wellnessandbeauty,309
C1754543106,barsandrestaurants,238
C1754543106,contents,90
C1754543106,fashion,50
C1754543106,food,199
C1754543106,health,363
C1754543106,tech,142
C1754543106,transportation,3797
C1754543106,wellnessandbeauty,126
C1755124222,contents,54
C1755124222,fashion,122
C1755124222,food,393
C1755124222,health,53
C1755124222,hyper,202
C1755124222,otherservices,126
C1755124222,transportation,3542
C1755124222,wellnessandbeauty,2
C1756466427,barsandrestaurants,80
C1756466427,food,167
C1756466427,health,126
C1756466427,hyper,40
C1756466427,transportation,3854
C1756466427,wellnessandbeauty,184
C175698222,fashion,26
C175698222,food,165
C175698222,hyper,180
C175698222,sportsandtoys,81
C175698222,tech,6
C175698222,transportation,3560
C175698222,wellnessandbeauty,213
C1757210259,fashion,179
C1757210259,food,368
C1757210259,health,605
C1757210259,home,88
C1757210259,hotelservices,82
C1757210259,hyper,15
C1757210259,tech,96
C1757210259,transportation,3787
C1757210259,wellnessandbeauty,90
C17589297,barsandrestaurants,191
C17589297,contents,52
C17589297,food,341
C17589297,health,161
C17589297,home,41
C17589297,hyper,157
C17589297,otherservices,62
C17589297,sportsandtoys,98
C17589297,tech,245
C17589297,transportation,3889
C17589297,travel,1956
C17589297,wellnessandbeauty,92
C1758950662,barsandrestaurants,145
C1758950662,health,89
C1758950662,hotelservices,271
C1758950662,sportsandtoys,27
C1758950662,transportation,814
C1758950662,wellnessandbeauty,207
C1760492708,contents,75
C1760492708,fashion,434
C1760492708,food,197
C1760492708,health,41
C1760492708,home,110
C1760492708,hotelservices,133
C1760492708,transportation,3929
C1760492708,wellnessandbeauty,215
C1760524265,fashion,19
C1760524265,food,271
C1760524265,health,523
C1760524265,hyper,70
C1760524265,otherservices,1054
C1760524265,sportsandtoys,21
C1760524265,transportation,2583
C1760524265,wellnessandbeauty,159
C1760612790,barsandrestaurants,72
C1760612790,contents,33
C1760612790,food,179
C1760612790,health,472
C1760612790,home,50
C1760612790,hyper,6
C1760612790,transportation,4121
C1760612790,wellnessandbeauty,172
C1760986787,barsandrestaurants,77
C1760986787,fashion,10
C1760986787,food,269
C1760986787,health,683
C1760986787,home,182
C1760986787,hyper,39
C1760986787,tech,170
C1760986787,transportation,3861
C1760986787,wellnessandbeauty,187
C1761085759,fashion,142
C1761085759,food,480
C1761085759,health,1250
C1761085759,hotelservices,105
C1761085759,tech,465
C1761085759,transportation,3628
C1761085759,wellnessandbeauty,131
C1761250553,barsandrestaurants,2
C1761250553,fashion,236
C1761250553,food,562
C1761250553,health,712
C1761250553,transportation,4083
C1761250553,wellnessandbeauty,104
C1761368684,barsandrestaurants,98
C1761368684,fashion,67
C1761368684,health,81
C1761368684,hotelservices,316
C1761368684,hyper,31
C1761368684,sportsandtoys,232
C1761368684,transportation,1873
C1761368684,wellnessandbeauty,255
C1761432742,barsandrestaurants,310
C1761432742,fashion,77
C1761432742,food,19
C1761432742,health,234
C1761432742,hyper,122
C1761432742,transportation,4064
C1761432742,wellnessandbeauty,8
C1762043633,fashion,97
C1762043633,food,189
C1762043633,health,460
C1762043633,home,105
C1762043633,hotelservices,60
C1762043633,hyper,81
C1762043633,transportation,3103
C1762043633,wellnessandbeauty,336
C1763311989,barsandrestaurants,53
C1763311989,contents,9
C1763311989,fashion,95
C1763311989,hyper,186
C1763311989,transportation,4099
C1763342131,fashion,492
C1763342131,food,198
C1763342131,health,160
C1763342131,transportation,3895
C1763342131,wellnessandbeauty,57
C1763371495,fashion,47
C1763371495,food,217
C1763371495,health,384
C1763371495,hyper,32
C1763371495,sportsandtoys,212
C1763371495,transportation,3424
C1763371495,wellnessandbeauty,710
C1763624260,barsandrestaurants,112
C1763624260,fashion,196
C1763624260,food,139
C1763624260,health,153
C1763624260,hyper,71
C1763624260,sportsandtoys,592
C1763624260,transportation,3782
C1763624260,travel,3336
C1763624260,wellnessandbeauty,774
C176392439,barsandrestaurants,175
C176392439,fashion,160
C176392439,food,158
C176392439,hyper,8
C176392439,transportation,3647
C176392439,wellnessandbeauty,374
C1764447156,barsandrestaurants,147
C1764447156,fashion,37
C1764447156,food,52
C1764447156,health,712
C1764447156,home,1006
C1764447156,hyper,292
C1764447156,tech,14
C1764447156,transportation,3091
C1764447156,travel,3387
C1764447156,wellnessandbeauty,546
C1765886577,barsandrestaurants,123
C1765886577,fashion,51
C1765886577,food,125
C1765886577,hotelservices,1197
C1765886577,hyper,90
C1765886577,tech,66
C1765886577,transportation,4368
C1765886577,wellnessandbeauty,111
C1767072624,barsandrestaurants,44
C1767072624,fashion,120
C1767072624,food,188
C1767072624,health,40
C1767072624,home,274
C1767072624,hyper,207
C1767072624,transportation,4013
C1767072624,wellnessandbeauty,623
C1767103563,fashion,120
C1767103563,food,385
C1767103563,health,285
C1767103563,hyper,60
C1767103563,transportation,4301
C1767103563,wellnessandbeauty,181
C1767734624,barsandrestaurants,47
C1767734624,food,504
C1767734624,health,367
C1767734624,hyper,27
C1767734624,tech,110
C1767734624,transportation,4084
C1767734624,wellnessandbeauty,159
C1767839998,contents,61
C1767839998,fashion,13
C1767839998,food,734
C1767839998,health,1137
C1767839998,home,60
C1767839998,hotelservices,91
C1767839998,hyper,27
C1767839998,otherservices,743
C1767839998,sportsandtoys,444
C1767839998,transportation,2984
C1767839998,wellnessandbeauty,91
C1767929602,contents,0
C1767929602,fashion,120
C1767929602,food,491
C1767929602,health,524
C1767929602,sportsandtoys,87
C1767929602,tech,144
C1767929602,transportation,3992
C1768220463,fashion,237
C1768220463,food,239
C1768220463,health,16
C1768220463,hyper,44
C1768220463,transportation,3672
C1768220463,wellnessandbeauty,233
C1768385310,barsandrestaurants,52
C1768385310,fashion,242
C1768385310,food,159
C1768385310,health,79
C1768385310,hotelservices,307
C1768385310,hyper,260
C1768385310,transportation,4370
C1768385310,wellnessandbeauty,126
C176878772,contents,54
C176878772,food,241
C176878772,health,513
C176878772,home,181
C176878772,hyper,158
C176878772,sportsandtoys,1153
C176878772,transportation,3580
C1769359992,barsandrestaurants,98
C1769359992,food,251
C1769359992,hotelservices,43
C1769359992,hyper,93
C1769359992,sportsandtoys,54
C1769359992,transportation,4090
C1769359992,wellnessandbeauty,420
C1769401317,fashion,128
C1769401317,food,473
C1769401317,health,95
C1769401317,home,13
C1769401317,hotelservices,100
C1769401317,hyper,87
C1769401317,transportation,4088
C1769401317,wellnessandbeauty,110
C1769470125,barsandrestaurants,24
C1769470125,fashion,48
C1769470125,food,477
C1769470125,health,638
C1769470125,home,205
C1769470125,hyper,29
C1769470125,transportation,3984
C1769470125,wellnessandbeauty,37
C1769927077,barsandrestaurants,181
C1769927077,fashion,294
C1769927077,food,194
C1769927077,health,1512
C1769927077,hyper,162
C1769927077,leisure,342
C1769927077,transportation,3825
C1769927077,wellnessandbeauty,593
C177123752,barsandrestaurants,100
C177123752,fashion,241
C177123752,food,441
C177123752,health,361
C177123752,hyper,58
C177123752,transportation,3683
C177123752,wellnessandbeauty,44
C1771537982,barsandrestaurants,335
C1771537982,food,277
C1771537982,health,391
C1771537982,hotelservices,83
C1771537982,hyper,48
C1771537982,otherservices,107
C1771537982,sportsandtoys,141
C1771537982,tech,136
C1771537982,transportation,3288
C1771537982,wellnessandbeauty,487
C1771632349,contents,11
C1771632349,fashion,141
C1771632349,food,188
C1771632349,health,100
C1771632349,home,550
C1771632349,hyper,117
C1771632349,transportation,3165
C1771632349,wellnessandbeauty,97
C1771706228,barsandrestaurants,15
